"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-30 03:04:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:04:11,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10035 ，持仓价值 0
2018-03-30 03:04:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -31 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:04:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:04:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:04:31,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10032 ，持仓价值 0
2018-03-30 03:04:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -31 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:04:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:04:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:04:52,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10038 ，持仓价值 0
2018-03-30 03:04:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -31 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:05:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:05:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:09:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100374 ，持仓价值 0
2018-03-30 03:09:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -31 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:10:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:10:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:14:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10026 ，持仓价值 0
2018-03-30 03:14:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -31 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:15:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:15:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:15:20,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100431 ，持仓价值 0
2018-03-30 03:15:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:15:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:15:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:15:41,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100374 ，持仓价值 0
2018-03-30 03:15:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:16:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:16:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:16:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100488 ，持仓价值 0
2018-03-30 03:16:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:16:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:16:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:16:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1004046 ，持仓价值 0
2018-03-30 03:16:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:17:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:17:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:17:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1004213 ，持仓价值 0
2018-03-30 03:17:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:17:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:17:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:17:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1003213 ，持仓价值 0
2018-03-30 03:17:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:18:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:18:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:18:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100338 ，持仓价值 0
2018-03-30 03:18:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:18:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:18:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:18:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100238 ，持仓价值 0
2018-03-30 03:18:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:19:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
