"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-09 00:18:50,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108469 ，持仓价值 0
2018-03-09 00:18:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:19:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:19:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:19:11,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10849 ，持仓价值 0
2018-03-09 00:19:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:19:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:19:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:19:31,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108483 ，持仓价值 0
2018-03-09 00:19:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:19:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:19:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:19:52,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108497 ，持仓价值 0
2018-03-09 00:19:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:20:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:20:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:20:20,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1085077 ，持仓价值 0
2018-03-09 00:20:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:20:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:20:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:20:41,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1085655 ，持仓价值 0
2018-03-09 00:20:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:21:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:21:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:21:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10845 ，持仓价值 0
2018-03-09 00:21:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:21:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:21:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:21:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1085893 ，持仓价值 0
2018-03-09 00:21:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:22:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:22:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:22:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1085614 ，持仓价值 0
2018-03-09 00:22:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:22:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:22:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:22:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1087286 ，持仓价值 0
2018-03-09 00:22:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:23:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:23:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:23:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1087008 ，持仓价值 0
2018-03-09 00:23:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:23:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:23:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:23:50,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108868 ，持仓价值 0
2018-03-09 00:23:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:24:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:24:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:24:11,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108862 ，持仓价值 0
2018-03-09 00:24:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:24:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:24:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:24:31,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108864 ，持仓价值 0
2018-03-09 00:24:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:24:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:24:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:24:52,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10886 ，持仓价值 0
2018-03-09 00:24:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:25:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:25:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:25:20,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1084455 ，持仓价值 0
2018-03-09 00:25:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:25:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:25:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:25:41,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108465 ，持仓价值 0
2018-03-09 00:25:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:26:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:26:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:26:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108426 ，持仓价值 0
2018-03-09 00:26:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:26:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:26:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
