"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-06-18 00:03:01,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -6
2018-06-18 00:03:01,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:03:01,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:03:01,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:03:21,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:03:50,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130497 ，持仓价值 0
2018-06-18 00:03:50,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:03:50,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -10
2018-06-18 00:03:50,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:03:50,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:03:50,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:04:10,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:04:11,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1305397 ，持仓价值 0
2018-06-18 00:04:11,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:04:11,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -6
2018-06-18 00:04:11,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:04:11,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:04:11,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:04:31,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:04:32,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1305255 ，持仓价值 0
2018-06-18 00:04:32,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:04:32,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -6
2018-06-18 00:04:32,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:04:32,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:04:32,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:04:52,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:04:52,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130554 ，持仓价值 0
2018-06-18 00:04:52,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:04:52,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -6
2018-06-18 00:04:52,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:04:52,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:04:52,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:05:12,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:06:55,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130554 ，持仓价值 0
2018-06-18 00:06:55,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:06:55,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -6
2018-06-18 00:06:55,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:06:55,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:06:55,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:07:15,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:09:50,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.13067 ，持仓价值 0
2018-06-18 00:09:50,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:09:50,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -4
2018-06-18 00:09:50,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:09:50,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:09:50,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:10:10,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:13:05,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.13067 ，持仓价值 0
2018-06-18 00:13:05,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:13:05,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -4
2018-06-18 00:13:05,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:13:05,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:13:05,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:13:25,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:14:50,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130704 ，持仓价值 0
2018-06-18 00:14:50,,,信息,,,启动熊市短线策略，当前交叉数为 -31 ，现在进行行情数据的读取和分析。
2018-06-18 00:14:50,,,信息,,,当前是 震荡整理 行情，交叉数为 -31 ，当前K线类型为 -4
2018-06-18 00:14:50,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:14:50,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:14:50,,,信息,,,当前没有建仓，交叉数为 -31 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:15:10,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:15:20,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1307405 ，持仓价值 0
2018-06-18 00:15:20,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:15:20,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -1
2018-06-18 00:15:20,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:15:20,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:15:20,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:15:40,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:15:41,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130739 ，持仓价值 0
2018-06-18 00:15:41,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:15:41,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -1
2018-06-18 00:15:41,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:15:41,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:15:41,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:16:01,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:16:02,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130742 ，持仓价值 0
2018-06-18 00:16:02,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:16:02,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -1
2018-06-18 00:16:02,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:16:02,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:16:02,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:16:22,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:16:40,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306926 ，持仓价值 0
2018-06-18 00:16:40,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:16:40,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -10
2018-06-18 00:16:40,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:16:40,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:16:40,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:17:00,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:17:01,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1307025 ，持仓价值 0
2018-06-18 00:17:01,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:17:01,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:17:01,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:17:01,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:17:01,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:17:21,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:17:40,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306433 ，持仓价值 0
2018-06-18 00:17:40,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:17:40,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -10
2018-06-18 00:17:40,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:17:40,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:17:40,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:18:00,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:18:01,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306532 ，持仓价值 0
2018-06-18 00:18:01,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:18:01,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:18:01,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:18:01,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:18:01,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:18:21,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:18:50,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130594 ，持仓价值 0
2018-06-18 00:18:50,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:18:50,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -10
2018-06-18 00:18:50,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:18:50,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:18:50,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:19:10,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:19:11,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130636 ，持仓价值 0
2018-06-18 00:19:11,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:19:11,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:19:11,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:19:11,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:19:11,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:19:31,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:19:32,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130622 ，持仓价值 0
2018-06-18 00:19:32,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:19:32,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:19:32,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:19:32,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:19:32,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:19:52,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:19:52,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.13065 ，持仓价值 0
2018-06-18 00:19:52,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:19:52,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:19:52,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:19:52,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:19:52,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:20:12,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:20:20,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306165 ，持仓价值 0
2018-06-18 00:20:20,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:20:20,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:20:20,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:20:20,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:20:20,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:20:40,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:20:41,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130622 ，持仓价值 0
2018-06-18 00:20:41,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:20:41,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:20:41,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:20:41,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:20:41,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:21:01,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:21:02,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130611 ，持仓价值 0
2018-06-18 00:21:02,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:21:02,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:21:02,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:21:02,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:21:02,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:21:22,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:21:40,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130624 ，持仓价值 0
2018-06-18 00:21:40,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:21:40,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:21:40,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:21:40,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:21:40,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:22:00,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:22:01,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306214 ，持仓价值 0
2018-06-18 00:22:01,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:22:01,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:22:01,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:22:01,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:22:01,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:22:21,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:22:40,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.130637 ，持仓价值 0
2018-06-18 00:22:40,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:22:40,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:22:40,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:22:40,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:22:40,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:23:00,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:23:01,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1306344 ，持仓价值 0
2018-06-18 00:23:01,,,信息,,,启动熊市短线策略，当前交叉数为 -32 ，现在进行行情数据的读取和分析。
2018-06-18 00:23:01,,,信息,,,当前是 震荡整理 行情，交叉数为 -32 ，当前K线类型为 -6
2018-06-18 00:23:01,,,信息,,,检测当前是否可以在死叉区域买入
2018-06-18 00:23:01,,,信息,,,在熊市持续下跌行情下，检测是否可以抄底买入
2018-06-18 00:23:01,,,信息,,,当前没有建仓，交叉数为 -32 ，但当前没有达到底部建仓条件，继续观察行情。
2018-06-18 00:23:21,,,信息,,,开始操作 Huobi/BCH_BTC 交易对...
2018-06-18 00:23:50,,,信息,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.13065 ，持仓价值 0
